EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 02-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, CATUS (STAID: 767).
Blended and updated with sources: 104935 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
104935,19320526,   20,    0
104935,19320527,  110,    0
104935,19320528,   30,    0
104935,19320529,    0,    0
104935,19320530,    0,    0
104935,19320531,    0,    0
104935,19320601,    0,    0
104935,19320602,  120,    0
104935,19320603,    0,    0
104935,19320604,    0,    0
104935,19320605,  110,    0
104935,19320606,    0,    0
104935,19320607,    0,    0
104935,19320608,   50,    0
104935,19320609,    0,    0
104935,19320610,   20,    0
104935,19320611,    0,    0
104935,19320612,   30,    0
104935,19320613,    0,    0
104935,19320614,    0,    0
104935,19320615,    0,    0
104935,19320616,    0,    0
104935,19320617,    0,    0
104935,19320618,    0,    0
104935,19320619,    0,    0
104935,19320620,   80,    0
104935,19320621,    0,    0
104935,19320622,    0,    0
104935,19320623,    0,    0
104935,19320624,    0,    0
104935,19320625,    0,    0
104935,19320626,    0,    0
104935,19320627,    0,    0
104935,19320628,    0,    0
104935,19320629,    0,    0
104935,19320630,    0,    0
104935,19320701,  120,    0
104935,19320702,    0,    0
104935,19320703,    0,    0
104935,19320704,    0,    0
104935,19320705,   40,    0
104935,19320706,    0,    0
104935,19320707,   20,    0
104935,19320708,    0,    0
104935,19320709,    0,    0
104935,19320710,    0,    0
104935,19320711,  280,    0
104935,19320712,    0,    0
104935,19320713,    0,    0
104935,19320714,    0,    0
104935,19320715,    0,    0
104935,19320716,    0,    0
104935,19320717,  140,    0
104935,19320718,    0,    0
104935,19320719,    0,    0
104935,19320720,    0,    0
104935,19320721,    0,    0
104935,19320722,    0,    0
104935,19320723,   30,    0
104935,19320724,    0,    0
104935,19320725,    0,    0
104935,19320726,    0,    0
104935,19320727,    0,    0
104935,19320728,    0,    0
104935,19320729,    0,    0
104935,19320730,    0,    0
104935,19320731,    0,    0
104935,19320801,    0,    0
104935,19320802,   10,    0
104935,19320803,   20,    0
104935,19320804,    0,    0
104935,19320805,   30,    0
104935,19320806,    0,    0
104935,19320807,    0,    0
104935,19320808,    0,    0
104935,19320809,    0,    0
104935,19320810,    0,    0
104935,19320811,    0,    0
104935,19320812,    0,    0
104935,19320813,    0,    0
104935,19320814,   20,    0
104935,19320815,    0,    0
104935,19320816,    0,    0
104935,19320817,    0,    0
104935,19320818,    0,    0
104935,19320819,    0,    0
